"Group Summary Report"
"Cohort 4Yr Graduation Rates (Reported for Prior School Year)"

"Organization Code",Group,"Accountability Year","Graduating Class of","Total Students","Total Graduates","Graduation Rate","# Total Adult Diploma","% Adult Diploma","# Total Advanced Diploma","% Advanced Diploma","# Total Alternative Diploma","% Alternative Diploma","# Total College and Career Ready Diploma","% College and Career Ready Diploma","# Total Standard Diploma","% Standard Diploma","# Total Adjusted Diploma","% Adjusted Diploma","# Certificates of Attendance","% Certificates of Attendance","# HSE","% HSE"
02624,"East Career and Technical Academy",2014-2015,2013-2014,402,391,>97,-,-,135,33.5,*,*,*,*,256,63.6,-,-,-,-,-,-
02624,"East Career and Technical Academy",2015-2016,2014-2015,423,413,>97,-,-,140,33.0,*,*,*,*,273,64.5,-,-,*,*,-,-
02624,"East Career and Technical Academy",2016-2017,2015-2016,392,388,>97,-,-,155,39.5,*,*,*,*,233,59.4,-,-,*,*,-,-
02624,"East Career and Technical Academy",2017-2018,2016-2017,413,412,>97,-,-,181,43.8,*,*,*,*,231,55.9,-,-,*,*,-,-
02624,"East Career and Technical Academy",2018-2019,2017-2018,392,391,>97,-,-,186,47.4,-,-,-,-,205,52.2,-,-,*,*,-,-
02624,"East Career and Technical Academy",2019-2020,2018-2019,391,391,>97,-,-,160,40.9,-,-,71,18.1,160,40.9,-,-,*,*,-,-
02624,"East Career and Technical Academy",2020-2021,2019-2020,425,425,>97,-,-,36,8.4,-,-,241,56.7,148,34.8,-,-,*,*,-,-
02624,"East Career and Technical Academy",2021-2022,2020-2021,421,419,>97,-,-,39,9.2,-,-,189,44.8,191,45.3,-,-,*,*,-,-
02624,"East Career and Technical Academy",2022-2023,2021-2022,501,501,>97,-,-,49,9.7,-,-,176,35.1,276,55.0,-,-,*,*,-,-
02624,"East Career and Technical Academy",2023-2024,2022-2023,469,469,>97,-,-,29,6.1,-,-,248,52.8,192,40.9,-,-,*,*,-,-
02624,"East Career and Technical Academy High School",2024-2025,2023-2024,459,455,>97,-,-,12,<3,-,-,206,44.8,237,51.6,-,-,*,*,-,-
02624,"East Career and Technical Academy High School",2025-2026,2024-2025,421,418,>97,-,-,-,-,-,-,213,50.5,200,47.5,-,-,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2015-2016,2014-2015,212,122,57.5,-,-,10,<5,*,*,*,*,112,52.8,-,-,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2016-2017,2015-2016,167,99,59.2,-,-,13,7.7,*,*,*,*,86,51.4,-,-,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2017-2018,2016-2017,91,69,75.8,-,-,14,15.3,*,*,*,*,55,60.4,-,-,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2018-2019,2017-2018,77,64,83.1,-,-,19,24.6,-,-,-,-,45,58.4,-,-,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2019-2020,2018-2019,104,97,93.2,-,-,13,12.5,-,-,-,-,77,74.0,-,-,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2020-2021,2019-2020,93,83,89.2,-,-,-,-,-,-,-,-,67,72.0,-,-,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2021-2022,2020-2021,78,71,91.0,-,-,15,19.2,-,-,11,14.1,45,57.6,-,-,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2022-2023,2021-2022,402,284,70.6,-,-,38,9.4,-,-,26,6.4,218,54.2,17,4.2,*,*,-,-
02625,"Nevada Learning Academy at CCSD",2023-2024,2022-2023,470,292,62.1,-,-,42,8.9,-,-,-,-,240,51.0,-,-,*,*,-,-
02625,"NV Learning Academy JR/SR High School",2024-2025,2023-2024,527,302,57.3,-,-,48,9.1,-,-,22,4.1,227,43.0,-,-,*,*,-,-
02625,"NV Learning Academy JR/SR High School",2025-2026,2024-2025,551,348,63.1,-,-,40,7.2,-,-,26,4.7,278,50.4,-,-,*,*,-,-
02627,"Central Technical Training Academy",2024-2025,2023-2024,74,71,>95,-,-,-,-,-,-,14,18.9,57,77.0,-,-,*,*,-,-
02627,"Central Technical Training Academy",2025-2026,2024-2025,49,48,>95,-,-,-,-,-,-,13,26.5,35,71.4,-,-,*,*,-,-
02716,"Acceleration Academy",2021-2022,2020-2021,239,16,6.6,-,-,-,-,-,-,-,-,16,6.6,-,-,*,*,-,-
02716,"Acceleration Academy",2022-2023,2021-2022,397,53,13.3,-,-,-,-,-,-,-,-,53,13.3,-,-,*,*,-,-
02716,"Acceleration Academy",2023-2024,2022-2023,591,157,26.5,-,-,-,-,-,-,-,-,157,26.5,-,-,*,*,-,-
02716,"Acceleration Academy",2024-2025,2023-2024,926,213,23.0,-,-,-,-,-,-,-,-,212,22.8,-,-,*,*,-,-
02716,"Acceleration Academy",2025-2026,2024-2025,874,238,27.2,-,-,-,-,-,-,-,-,238,27.2,-,-,*,*,-,-
02777,"Clark County Detention Center",2014-2015,2013-2014,24,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02777,"Clark County Detention Center",2015-2016,2014-2015,19,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center",2016-2017,2015-2016,21,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center",2017-2018,2016-2017,51,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center",2018-2019,2017-2018,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center",2019-2020,2018-2019,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center",2020-2021,2019-2020,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center",2021-2022,2020-2021,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center",2022-2023,2021-2022,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center",2023-2024,2022-2023,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center JR/SR High School",2024-2025,2023-2024,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02777,"Clark County Detention Center JR/SR High School",2025-2026,2024-2025,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02910,"Helen J Stewart School",2014-2015,2013-2014,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,-,-,-,-
02910,"Helen J Stewart School",2015-2016,2014-2015,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
02910,"Helen J Stewart School",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
02910,"Helen J Stewart School",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
02910,"Helen J Stewart School",2018-2019,2017-2018,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02910,"Helen J Stewart School",2019-2020,2018-2019,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02910,"Helen J Stewart School",2020-2021,2019-2020,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02910,"Helen J Stewart School",2021-2022,2020-2021,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02910,"Helen J Stewart School",2022-2023,2021-2022,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02910,"Helen J Stewart School",2023-2024,2022-2023,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02910,"Helen J Stewart ",2024-2025,2023-2024,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02910,"Helen J Stewart ",2025-2026,2024-2025,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02911,"Variety JR/SR HS",2014-2015,2013-2014,18,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2015-2016,2014-2015,18,-,-,-,-,-,-,*,*,*,*,-,-,12,66.6,*,*,-,-
02911,"Variety JR/SR HS",2016-2017,2015-2016,12,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02911,"Variety JR/SR HS",2017-2018,2016-2017,17,-,-,-,-,-,-,*,*,*,*,-,-,13,76.4,*,*,-,-
02911,"Variety JR/SR HS",2018-2019,2017-2018,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02911,"Variety JR/SR HS",2019-2020,2018-2019,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02911,"Variety JR/SR HS",2020-2021,2019-2020,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02911,"Variety JR/SR HS",2021-2022,2020-2021,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02911,"Variety JR/SR HS",2022-2023,2021-2022,20,-,-,-,-,-,-,-,-,-,-,-,-,17,85.0,*,*,-,-
02911,"Variety JR/SR HS",2023-2024,2022-2023,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02911,"Variety JR/SR High School",2024-2025,2023-2024,13,-,-,-,-,-,-,-,-,-,-,-,-,12,92.3,*,*,-,-
02911,"Variety JR/SR High School",2025-2026,2024-2025,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 3-12",2014-2015,2013-2014,214,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 3-12",2015-2016,2014-2015,181,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 3-12",2016-2017,2015-2016,215,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 3-12",2017-2018,2016-2017,226,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 3-12",2018-2019,2017-2018,196,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 3-12",2019-2020,2018-2019,208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 3-12",2020-2021,2019-2020,213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 3-12",2021-2022,2020-2021,135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 3-12",2022-2023,2021-2022,115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 6-12 J-SHS",2023-2024,2022-2023,113,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 6-12 JR/SR High School",2024-2025,2023-2024,152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02912,"Juvenile Detention 6-12 JR/SR High School",2025-2026,2024-2025,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2014-2015,2013-2014,11,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02913,"Spring Mountain Jr/Sr High School",2015-2016,2014-2015,19,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2016-2017,2015-2016,18,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2017-2018,2016-2017,27,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2018-2019,2017-2018,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2019-2020,2018-2019,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2020-2021,2019-2020,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2021-2022,2020-2021,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2022-2023,2021-2022,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02913,"Spring Mountain Jr/Sr High School",2023-2024,2022-2023,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02913,"Spring Mountain JR/SR High School",2024-2025,2023-2024,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02913,"Spring Mountain JR/SR High School",2025-2026,2024-2025,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,11,61.1
02916,"Miley Achievement Center Sec",2014-2015,2013-2014,15,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center Sec",2015-2016,2014-2015,16,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02916,"Miley Achievement Center Sec",2016-2017,2015-2016,12,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02916,"Miley Achievement Center Sec",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
02916,"Miley Achievement Center Sec",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02916,"Miley Achievement Center Sec",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02916,"Miley Achievement Center Sec",2020-2021,2019-2020,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02916,"Miley Achievement Center Sec",2021-2022,2020-2021,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02916,"Miley Achievement Center Sec",2022-2023,2021-2022,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02916,"Miley Achievement Center Sec",2023-2024,2022-2023,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02916,"Miley Achievement Center JR/SR High School",2024-2025,2023-2024,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02916,"Miley Achievement Center JR/SR High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02919,"Summit View J/SHS",2016-2017,2015-2016,12,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02919,"Summit View J/SHS",2017-2018,2016-2017,17,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02919,"Summit View J/SHS",2018-2019,2017-2018,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02919,"Summit View J/SHS",2019-2020,2018-2019,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02919,"Summit View J/SHS",2020-2021,2019-2020,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02919,"Summit View J/SHS",2021-2022,2020-2021,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02919,"Summit View J/SHS",2022-2023,2021-2022,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02919,"Summit View J/SHS",2023-2024,2022-2023,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02919,"Summit View Youth JR/SR High School",2024-2025,2023-2024,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02919,"Summit View Youth JR/SR High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02922,"Burk Horizon Southwest HS",2014-2015,2013-2014,124,49,39.5,-,-,-,-,*,*,*,*,49,39.5,-,-,-,-,-,-
02922,"Burk Horizon Southwest HS",2015-2016,2014-2015,85,28,32.9,-,-,-,-,*,*,*,*,28,32.9,-,-,*,*,-,-
02922,"Burk Horizon Southwest HS",2016-2017,2015-2016,88,43,48.8,-,-,-,-,*,*,*,*,43,48.8,-,-,*,*,-,-
02922,"Burk Horizon Southwest HS",2017-2018,2016-2017,76,32,42.1,-,-,-,-,*,*,*,*,32,42.1,-,-,*,*,-,-
02922,"Burk Horizon Southwest HS",2018-2019,2017-2018,56,31,55.3,-,-,-,-,-,-,-,-,31,55.3,-,-,*,*,-,-
02922,"Burk Horizon Southwest HS",2019-2020,2018-2019,25,12,48.0,-,-,-,-,-,-,-,-,12,48.0,-,-,*,*,-,-
02922,"Burk Horizon Southwest HS",2020-2021,2019-2020,25,14,56.0,-,-,-,-,-,-,-,-,14,56.0,-,-,*,*,-,-
02922,"Burk Horizon Southwest HS",2021-2022,2020-2021,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02922,"Burk Horizon Southwest HS",2022-2023,2021-2022,14,11,78.5,-,-,-,-,-,-,-,-,11,78.5,-,-,*,*,-,-
02922,"Burk Horizon Southwest HS",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02922,"Burk Horizon-Southwest Sunset High School",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02922,"Burk Horizon-Southwest Sunset High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02923,"Global Community High School at Morris Hall",2014-2015,2013-2014,73,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02923,"Global Community High School at Morris Hall",2015-2016,2014-2015,67,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02923,"Global Community High School at Morris Hall",2016-2017,2015-2016,49,11,22.4,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02923,"Global Community High School at Morris Hall",2017-2018,2016-2017,51,32,62.7,-,-,-,-,*,*,*,*,25,49.0,-,-,*,*,-,-
02923,"Global Community High School at Morris Hall",2018-2019,2017-2018,53,37,69.8,-,-,-,-,-,-,-,-,32,60.3,-,-,*,*,-,-
02923,"Global Community High School at Morris Hall",2019-2020,2018-2019,47,29,61.7,-,-,-,-,-,-,-,-,21,44.6,-,-,*,*,-,-
02923,"Global Community High School at Morris Hall",2020-2021,2019-2020,65,41,63.0,-,-,-,-,-,-,-,-,28,43.0,-,-,*,*,-,-
02923,"Global Community High School at Morris Hall",2021-2022,2020-2021,59,47,79.6,-,-,-,-,-,-,-,-,37,62.7,-,-,*,*,-,-
02923,"Global Community High School at Morris Hall",2022-2023,2021-2022,57,38,66.6,-,-,-,-,-,-,-,-,25,43.8,-,-,*,*,-,-
02923,"Global Community High School at Morris Hall",2023-2024,2022-2023,40,20,50.0,-,-,-,-,-,-,-,-,17,42.5,-,-,*,*,-,-
02923,"Global Community High School",2024-2025,2023-2024,69,47,68.1,-,-,-,-,-,-,-,-,42,60.8,-,-,*,*,-,-
02923,"Global Community High School",2025-2026,2024-2025,53,50,94.3,-,-,-,-,-,-,-,-,41,77.3,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2014-2015,2013-2014,49,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02924,"Cowan Sunset Southeast High School",2015-2016,2014-2015,36,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2016-2017,2015-2016,30,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2017-2018,2016-2017,23,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2018-2019,2017-2018,28,14,50.0,-,-,-,-,-,-,-,-,14,50.0,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2019-2020,2018-2019,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2020-2021,2019-2020,22,11,50.0,-,-,-,-,-,-,-,-,11,50.0,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2021-2022,2020-2021,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2022-2023,2021-2022,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2023-2024,2022-2023,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2024-2025,2023-2024,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02924,"Cowan Sunset Southeast High School",2025-2026,2024-2025,24,15,62.5,-,-,-,-,-,-,-,-,15,62.5,-,-,*,*,-,-
02927,"Desert Willow Secondary",2014-2015,2013-2014,16,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2015-2016,2014-2015,15,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02927,"Desert Willow Secondary",2016-2017,2015-2016,12,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02927,"Desert Willow Secondary",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
02927,"Desert Willow Secondary",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02927,"Desert Willow Secondary",2019-2020,2018-2019,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02927,"Desert Willow Secondary",2020-2021,2019-2020,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02927,"Desert Willow Secondary",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02927,"Desert Willow Secondary",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02927,"Desert Willow Secondary",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02927,"Desert Willow JR/SR High School",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02927,"Desert Willow JR/SR High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02928,"South Continuation High School",2014-2015,2013-2014,22,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02928,"South Continuation Jr/Sr High School",2015-2016,2014-2015,20,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02928,"South Continuation Jr/Sr High School",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
02928,"South Continuation Jr/Sr High School",2017-2018,2016-2017,24,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02928,"South Continuation Jr/Sr High School",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02928,"South Continuation Jr/Sr High School",2019-2020,2018-2019,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02928,"South Continuation Jr/Sr High School",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02928,"South Continuation Jr/Sr High School",2021-2022,2020-2021,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02928,"South Continuation Jr/Sr High School",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02928,"South Continuation Jr/Sr High School",2023-2024,2022-2023,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02928,"South Academic Center JR/SR High School",2024-2025,2023-2024,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02928,"South Academic Center JR/SR High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2014-2015,2013-2014,13,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2015-2016,2014-2015,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2017-2018,2016-2017,12,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02932,"Cowan Behavior Jr/Sr High School",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2021-2022,2020-2021,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02932,"Cowan Behavior Jr/Sr High School",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02932,"Cowan Academic Center JR/SR High School",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02932,"Cowan Academic Center JR/SR High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2014-2015,2013-2014,11,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2015-2016,2014-2015,16,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02933,"Peterson Behavior Jr/Sr High School",2016-2017,2015-2016,14,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02933,"Peterson Behavior Jr/Sr High School",2017-2018,2016-2017,11,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02933,"Peterson Behavior Jr/Sr High School",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2019-2020,2018-2019,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02933,"Peterson Behavior Jr/Sr High School",2020-2021,2019-2020,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02933,"Peterson Behavior Jr/Sr High School",2021-2022,2020-2021,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02933,"Peterson Behavior Jr/Sr High School",2022-2023,2021-2022,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02933,"Peterson Behavior Jr/Sr High School",2023-2024,2022-2023,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02933,"Peterson Academic Center JR/SR High School",2024-2025,2023-2024,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
02933,"Peterson Academic Center JR/SR High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
02941,"Clark Adult Program",2014-2015,2013-2014,2304,406,17.6,406,17.6,-,-,*,*,*,*,-,-,-,-,-,-,16,<3
02941,"Clark Adult Program",2015-2016,2014-2015,2081,358,17.2,352,16.9,-,-,*,*,*,*,-,-,11,<3,*,*,-,-
02941,"Clark Adult Program",2016-2017,2015-2016,2180,322,14.7,319,14.6,-,-,*,*,*,*,-,-,18,<3,*,*,-,-
